agent_id,customer_id,customer_phone,amount,timestamp,payment_method,remittance_status,branch
AGT045,CUST0231,+233554642720,1270.12,2026-05-04 01:34:46,momo,remitted,Cape_Coast
AGT024,CUST0219,+233253580861,555.71,2026-02-22 03:31:44,bank_transfer,pending,Accra
AGT015,CUST0411,+233460431665,512.61,2026-01-05 03:49:34,cash,remitted,Kumasi
AGT029,CUST0066,+233884977775,1885.28,2026-05-14 09:21:23,cash,remitted,Takoradi
AGT008,CUST0425,+233458469096,610.58,2026-04-01 13:22:54,cash,remitted,Cape_Coast
AGT005,CUST0112,+233896475410,1555.5,2026-06-04 15:02:54,cash,remitted,Kumasi
AGT029,CUST0013,+233862532565,798.38,2026-06-13 09:35:08,bank_transfer,missed,Kumasi
AGT047,CUST0393,+233454146500,295.72,2025-12-29 09:29:20,cash,pending,Accra
AGT004,CUST0500,+233409714810,41.22,2026-02-10 13:54:04,cash,remitted,Kumasi
AGT012,CUST0420,+233343033537,1097.63,2026-05-18 15:53:47,momo,remitted,Kumasi
AGT045,CUST0086,+233982192349,1952.04,2026-03-23 18:22:31,bank_transfer,pending,Tamale
AGT002,CUST0234,+233632236846,750.89,2026-04-30 17:18:00,momo,remitted,Accra
AGT027,CUST0090,+233664534950,727.24,2026-04-03 06:09:51,momo,missed,Accra
AGT031,CUST0314,+233935150275,701.3,2026-04-06 13:15:03,momo,remitted,Takoradi
AGT036,CUST0054,+233708744588,1050.68,2026-02-13 19:20:38,bank_transfer,remitted,Kumasi
AGT036,CUST0012,+233249730387,892.52,2026-02-27 18:15:06,momo,remitted,Takoradi
AGT026,CUST0209,+233836497333,1762.23,2026-05-21 09:20:32,momo,remitted,Cape_Coast
AGT043,CUST0462,+233668147534,1020.93,2026-01-26 22:03:19,cash,missed,Kumasi
AGT027,CUST0014,+233599036374,1025.36,2026-03-09 09:44:58,cash,remitted,Cape_Coast
AGT005,CUST0121,+233954664717,293.98,2026-05-06 06:28:21,momo,pending,Tamale
AGT020,CUST0418,+233233126358,1965.82,2026-05-11 23:04:55,bank_transfer,remitted,Kumasi
AGT011,CUST0437,+233822988434,514.95,2026-03-18 16:52:13,bank_transfer,pending,Takoradi
AGT010,CUST0377,+233251478399,165.26,2026-02-10 18:25:20,bank_transfer,remitted,Takoradi
AGT040,CUST0020,+233104036405,1333.03,2026-06-14 05:26:03,momo,pending,Kumasi
AGT038,CUST0075,+233534232796,1198.83,2026-04-08 03:19:00,momo,remitted,Takoradi
AGT006,CUST0400,+233535393271,841.99,2026-05-25 17:12:16,momo,pending,Kumasi
AGT008,CUST0243,+233219626780,855.94,2026-06-15 08:19:32,momo,remitted,Accra
AGT023,CUST0223,+233423213079,1574.43,2026-01-23 12:42:20,cash,remitted,Takoradi
AGT047,CUST0070,+233213039697,407.51,2026-04-18 21:57:44,cash,pending,Kumasi
AGT026,CUST0312,+233921508926,1644.1,2026-06-17 02:23:59,bank_transfer,remitted,Kumasi
AGT046,CUST0211,+233881765321,1304.52,2026-04-13 12:29:13,cash,remitted,Takoradi
AGT043,CUST0101,+233807514728,849.56,2026-05-09 04:25:35,bank_transfer,remitted,Accra
AGT012,CUST0186,+233149309063,926.9,2026-01-23 01:49:11,cash,remitted,Takoradi
AGT026,CUST0132,+233389921241,528.16,2026-03-31 19:20:03,momo,remitted,Kumasi
AGT013,CUST0111,+233959493949,1509.19,2026-05-14 09:45:26,momo,remitted,Accra
AGT040,CUST0381,+233180320156,1035.49,2026-04-25 05:55:34,momo,remitted,Cape_Coast
AGT018,CUST0132,+233870365456,655.29,2026-04-07 00:54:55,cash,remitted,Tamale
AGT025,CUST0020,+233542902849,1200.18,2026-01-01 06:04:29,bank_transfer,remitted,Takoradi
AGT033,CUST0394,+233305233721,1991.55,2026-03-07 17:33:47,momo,missed,Kumasi
AGT047,CUST0024,+233586634820,881.82,2026-06-01 09:28:52,cash,remitted,Accra
AGT040,CUST0227,+233759711293,1842.97,2026-04-10 16:46:34,momo,remitted,Accra
AGT043,CUST0154,+233338351016,703.13,2026-06-07 12:32:23,cash,remitted,Cape_Coast
AGT012,CUST0293,+233915250513,128.37,2026-04-21 23:10:51,cash,remitted,Takoradi
AGT044,CUST0230,+233978554585,424.4,2026-04-24 17:14:53,cash,remitted,Accra
AGT036,CUST0469,+233452974291,849.02,2026-01-01 14:32:56,bank_transfer,remitted,Cape_Coast
AGT048,CUST0310,+233841863848,454.88,2026-05-19 03:26:47,momo,remitted,Kumasi
AGT004,CUST0488,+233978065584,20.45,2026-01-02 01:36:19,momo,remitted,Cape_Coast
AGT005,CUST0359,+233514568154,1831.7,2026-01-11 09:41:35,cash,remitted,Takoradi
AGT037,CUST0405,+233184629168,1690.88,2026-04-03 17:03:46,cash,pending,Cape_Coast
AGT008,CUST0202,+233733990347,1489.74,2026-06-14 14:55:08,bank_transfer,remitted,Accra
AGT042,CUST0038,+233418008902,352.27,2026-04-18 09:36:13,momo,remitted,Accra
AGT049,CUST0430,+233161316090,258.32,2026-02-20 05:51:34,bank_transfer,remitted,Tamale
AGT028,CUST0260,+233553044610,153.86,2026-04-18 01:51:42,cash,pending,Cape_Coast
AGT031,CUST0188,+233981898249,1453.58,2026-06-02 01:09:10,cash,missed,Kumasi
AGT009,CUST0057,+233172112225,1859.04,2026-06-10 08:58:42,bank_transfer,missed,Takoradi
AGT029,CUST0429,+233179601871,872.46,2026-01-29 07:53:20,momo,remitted,Tamale
AGT014,CUST0020,+233661354241,255.9,2026-01-05 13:45:47,cash,remitted,Cape_Coast
AGT040,CUST0273,+233260896635,1034.54,2026-04-22 08:02:29,cash,remitted,Kumasi
AGT041,CUST0119,+233313057303,710.69,2026-03-12 20:23:57,momo,pending,Tamale
AGT022,CUST0071,+233773262153,762.15,2026-05-14 23:51:58,cash,missed,Accra
AGT011,CUST0004,+233915093925,1250.23,2026-01-19 12:02:14,momo,remitted,Takoradi
AGT023,CUST0221,+233718225817,1443.06,2026-05-19 08:39:48,cash,remitted,Cape_Coast
AGT001,CUST0014,+233545118378,239.0,2026-05-10 14:59:38,cash,remitted,Kumasi
AGT046,CUST0003,+233509566646,90.47,2026-04-25 02:12:41,bank_transfer,remitted,Accra
AGT037,CUST0216,+233430624294,1988.77,2026-04-03 09:21:45,cash,remitted,Tamale
AGT021,CUST0229,+233839209434,480.8,2026-03-04 13:29:19,momo,remitted,Takoradi
AGT026,CUST0336,+233424629148,126.58,2026-06-16 02:05:51,momo,remitted,Tamale
AGT046,CUST0186,+233853862126,395.95,2026-04-21 01:37:01,cash,remitted,Tamale
AGT036,CUST0055,+233965106149,97.14,2026-04-27 16:45:01,cash,remitted,Kumasi
AGT023,CUST0500,+233393492755,795.79,2026-04-05 06:47:04,momo,remitted,Accra
AGT001,CUST0388,+233303112410,1608.76,2026-03-22 02:06:08,cash,remitted,Cape_Coast
AGT040,CUST0376,+233874703656,695.66,2026-03-12 00:16:01,cash,remitted,Kumasi
AGT015,CUST0254,+233495424693,899.48,2026-01-25 23:38:02,cash,missed,Takoradi
AGT021,CUST0024,+233940943763,1357.66,2026-05-10 20:01:51,momo,pending,Tamale
AGT047,CUST0162,+233525393259,1027.61,2026-03-14 10:36:33,momo,remitted,Takoradi
AGT009,CUST0158,+233993448594,1725.66,2026-03-04 02:32:49,momo,remitted,Kumasi
AGT009,CUST0082,+233631067475,1734.75,2026-05-27 16:25:27,cash,remitted,Kumasi
AGT010,CUST0403,+233495546082,39.62,2026-01-09 02:32:35,momo,remitted,Cape_Coast
AGT026,CUST0159,+233737823342,1560.53,2026-06-10 17:17:52,bank_transfer,pending,Tamale
AGT041,CUST0188,+233329261121,932.25,2026-02-05 02:23:24,momo,missed,Kumasi
AGT035,CUST0060,+233174741149,1977.9,2025-12-26 04:17:16,momo,remitted,Takoradi
AGT025,CUST0403,+233708304436,976.8,2026-03-04 09:24:36,momo,missed,Cape_Coast
AGT026,CUST0305,+233164899873,1974.05,2026-01-23 11:34:55,bank_transfer,missed,Takoradi
AGT011,CUST0319,+233975281301,1514.05,2025-12-29 12:27:02,bank_transfer,missed,Tamale
AGT038,CUST0366,+233629396869,512.24,2026-01-31 05:27:26,cash,remitted,Cape_Coast
AGT002,CUST0211,+233103835598,1086.02,2026-04-14 17:27:50,cash,remitted,Cape_Coast
AGT007,CUST0406,+233373417498,1984.43,2026-02-23 10:47:17,cash,remitted,Cape_Coast
AGT018,CUST0152,+233856027145,1717.91,2025-12-28 00:46:24,cash,remitted,Accra
AGT027,CUST0109,+233961941832,212.79,2026-02-21 19:06:08,cash,remitted,Cape_Coast
AGT034,CUST0076,+233987468512,1418.62,2026-06-01 17:21:23,momo,pending,Takoradi
AGT027,CUST0030,+233838975071,704.25,2026-01-19 05:14:57,cash,remitted,Takoradi
AGT017,CUST0314,+233572478255,33.82,2026-01-22 18:41:06,momo,missed,Tamale
AGT043,CUST0486,+233458874437,818.89,2026-01-21 00:15:23,momo,remitted,Kumasi
AGT044,CUST0117,+233370185192,484.81,2026-05-14 12:12:52,cash,remitted,Kumasi
AGT024,CUST0415,+233210622138,1641.36,2026-04-14 16:51:18,bank_transfer,pending,Accra
AGT025,CUST0356,+233190607715,687.91,2026-02-02 14:20:04,momo,remitted,Cape_Coast
AGT007,CUST0192,+233519482107,1658.5,2026-02-19 19:58:46,cash,remitted,Accra
AGT006,CUST0019,+233108669441,21.18,2026-02-03 07:15:16,cash,missed,Tamale
AGT024,CUST0432,+233598626972,629.48,2026-03-18 09:33:05,cash,pending,Tamale
AGT033,CUST0173,+233847675075,497.51,2026-06-18 03:01:22,momo,remitted,Kumasi
AGT049,CUST0228,+233944964928,482.46,2026-01-29 12:57:24,cash,pending,Tamale
AGT029,CUST0350,+233602794834,155.01,2026-05-16 15:06:04,momo,remitted,Cape_Coast
AGT043,CUST0183,+233554861977,390.51,2026-06-04 19:02:07,momo,pending,Takoradi
AGT022,CUST0113,+233955062488,1119.99,2026-02-01 18:14:52,cash,pending,Tamale
AGT026,CUST0183,+233764983817,596.89,2026-01-27 07:23:51,bank_transfer,remitted,Accra
AGT028,CUST0481,+233582145076,846.44,2026-04-28 02:22:08,cash,remitted,Cape_Coast
AGT050,CUST0146,+233936385870,766.2,2026-02-08 18:45:30,bank_transfer,remitted,Tamale
AGT021,CUST0319,+233911994034,1754.29,2026-03-08 07:24:45,cash,remitted,Tamale
AGT049,CUST0116,+233671204143,1812.49,2026-01-09 08:00:42,momo,missed,Cape_Coast
AGT007,CUST0113,+233128699540,996.05,2026-03-05 04:52:26,cash,remitted,Tamale
AGT017,CUST0251,+233970300538,673.71,2026-04-08 07:13:04,momo,pending,Takoradi
AGT020,CUST0476,+233195782135,231.47,2026-03-05 01:50:11,momo,pending,Kumasi
AGT041,CUST0251,+233476178453,1907.74,2026-05-26 17:54:31,cash,missed,Cape_Coast
AGT049,CUST0303,+233637750371,139.25,2026-03-16 12:32:12,momo,missed,Accra
AGT020,CUST0459,+233963887969,609.35,2025-12-29 06:39:40,cash,remitted,Tamale
AGT022,CUST0313,+233630663837,610.17,2026-05-21 21:28:42,momo,remitted,Kumasi
AGT028,CUST0118,+233873574680,654.39,2026-04-20 06:12:49,bank_transfer,remitted,Accra
AGT040,CUST0301,+233316848364,345.29,2026-02-09 10:50:56,cash,remitted,Accra
AGT049,CUST0161,+233779256347,1570.66,2026-02-24 19:58:46,cash,remitted,Takoradi
AGT007,CUST0401,+233647550656,262.55,2026-02-28 13:38:49,cash,remitted,Kumasi
AGT001,CUST0198,+233166120560,1277.12,2026-03-17 07:16:07,momo,remitted,Cape_Coast
AGT032,CUST0260,+233682455596,265.22,2026-03-03 19:12:06,cash,missed,Kumasi
AGT013,CUST0148,+233456164675,159.66,2026-04-05 12:44:42,cash,pending,Kumasi
AGT030,CUST0240,+233900011270,1820.67,2026-06-13 22:37:26,cash,remitted,Accra
AGT023,CUST0047,+233113321008,396.45,2026-04-19 14:44:43,cash,remitted,Takoradi
AGT019,CUST0475,+233280345992,1646.08,2026-06-12 13:45:47,bank_transfer,remitted,Takoradi
AGT032,CUST0399,+233960085411,1098.37,2026-01-04 12:30:05,cash,remitted,Kumasi
AGT030,CUST0198,+233914547026,174.16,2026-03-10 16:27:44,momo,pending,Kumasi
AGT029,CUST0047,+233991553664,1911.79,2026-03-05 06:07:19,momo,remitted,Tamale
AGT049,CUST0078,+233740101795,508.98,2026-03-23 07:10:04,momo,pending,Accra
AGT045,CUST0124,+233485694956,1722.1,2026-05-05 09:02:48,cash,remitted,Cape_Coast
AGT029,CUST0075,+233603580717,354.24,2026-05-24 01:21:03,momo,remitted,Cape_Coast
AGT030,CUST0359,+233909775721,1710.81,2026-03-31 10:06:38,bank_transfer,remitted,Takoradi
AGT016,CUST0137,+233840712223,46.19,2026-02-15 04:25:41,cash,remitted,Accra
AGT040,CUST0090,+233808646053,1033.33,2026-05-08 16:36:08,cash,remitted,Takoradi
AGT019,CUST0400,+233537627536,1543.5,2026-05-15 15:04:38,cash,pending,Cape_Coast
AGT018,CUST0325,+233135733873,1870.9,2026-01-12 11:31:51,cash,pending,Kumasi
AGT001,CUST0500,+233888482101,1820.22,2026-04-19 06:29:36,cash,remitted,Accra
AGT014,CUST0061,+233430904241,1642.86,2026-01-20 20:40:52,momo,pending,Accra
AGT047,CUST0138,+233497823394,1778.62,2026-05-30 15:02:34,cash,remitted,Tamale
AGT050,CUST0050,+233701540339,414.45,2026-03-09 08:36:42,momo,missed,Kumasi
AGT002,CUST0259,+233462071380,582.68,2026-05-31 16:32:56,momo,remitted,Kumasi
AGT028,CUST0461,+233806731134,592.16,2026-03-12 13:16:28,cash,pending,Takoradi
AGT049,CUST0107,+233345626264,766.57,2026-03-03 01:24:05,momo,remitted,Accra
AGT050,CUST0113,+233890364059,798.77,2026-04-27 14:00:13,cash,remitted,Takoradi
AGT030,CUST0350,+233578114158,1098.22,2026-02-15 17:50:18,bank_transfer,remitted,Kumasi
AGT038,CUST0254,+233137416206,336.56,2026-04-15 23:56:14,cash,remitted,Tamale
AGT004,CUST0118,+233388846467,1388.67,2026-01-20 20:36:23,momo,remitted,Accra
AGT001,CUST0493,+233892006236,351.78,2026-03-15 15:14:06,momo,remitted,Kumasi
AGT008,CUST0198,+233154659450,634.41,2026-01-08 04:01:33,cash,missed,Tamale
AGT029,CUST0337,+233909107354,1016.62,2026-01-09 22:29:21,cash,pending,Cape_Coast
AGT039,CUST0365,+233138887321,1596.95,2026-02-22 21:06:57,momo,pending,Kumasi
AGT003,CUST0051,+233484201975,1484.15,2026-02-26 10:26:08,cash,pending,Cape_Coast
AGT032,CUST0245,+233586584080,1298.16,2026-04-29 12:05:24,bank_transfer,missed,Takoradi
AGT010,CUST0403,+233301330730,328.43,2026-05-19 16:12:10,bank_transfer,remitted,Cape_Coast
AGT010,CUST0426,+233691366520,1103.15,2026-01-10 02:26:03,cash,remitted,Kumasi
AGT019,CUST0035,+233833045800,193.14,2026-01-11 11:43:31,cash,missed,Cape_Coast
AGT046,CUST0302,+233962719921,767.18,2026-03-01 08:01:55,cash,pending,Accra
AGT034,CUST0410,+233976279276,838.76,2025-12-25 02:23:04,cash,remitted,Kumasi
AGT033,CUST0499,+233492523431,98.83,2026-01-24 20:45:29,momo,remitted,Tamale
AGT023,CUST0069,+233761399590,562.5,2026-01-12 03:18:21,momo,remitted,Cape_Coast
AGT028,CUST0349,+233955859568,1912.19,2026-04-04 04:23:28,cash,missed,Accra
AGT032,CUST0320,+233393645044,1908.19,2026-03-02 16:21:47,cash,remitted,Takoradi
AGT050,CUST0421,+233647479702,717.61,2026-06-11 20:29:23,cash,missed,Takoradi
AGT007,CUST0468,+233314828142,105.34,2026-06-13 06:32:26,cash,missed,Cape_Coast
AGT029,CUST0049,+233793728691,374.61,2026-01-29 09:30:46,momo,remitted,Takoradi
AGT008,CUST0405,+233159036718,796.59,2026-05-14 02:03:39,cash,remitted,Tamale
AGT001,CUST0074,+233226718975,1896.6,2026-01-01 14:44:52,momo,remitted,Kumasi
AGT003,CUST0192,+233555142112,299.57,2026-06-02 21:40:11,momo,remitted,Accra
AGT024,CUST0261,+233167917165,1531.76,2026-06-04 22:25:10,momo,remitted,Cape_Coast
AGT023,CUST0356,+233189362500,235.19,2026-06-04 06:11:47,cash,pending,Takoradi
AGT008,CUST0070,+233431335978,1962.89,2026-01-13 05:59:48,momo,remitted,Kumasi
AGT047,CUST0090,+233792212513,775.6,2026-05-19 21:58:05,momo,remitted,Tamale
AGT037,CUST0260,+233368548391,1554.96,2026-06-07 19:44:48,momo,remitted,Takoradi
AGT003,CUST0126,+233550373834,698.33,2026-02-03 13:08:12,cash,missed,Takoradi
AGT033,CUST0231,+233997392700,1262.78,2026-04-05 03:27:26,cash,remitted,Accra
AGT028,CUST0295,+233850638001,400.19,2026-06-17 00:50:00,momo,missed,Tamale
AGT047,CUST0498,+233558409273,309.12,2026-01-06 16:50:24,cash,remitted,Tamale
AGT008,CUST0419,+233517023136,1877.37,2026-01-05 04:36:06,cash,remitted,Cape_Coast
AGT034,CUST0129,+233842478154,1836.94,2025-12-28 16:20:02,bank_transfer,remitted,Accra
AGT035,CUST0280,+233507176719,1777.19,2026-01-14 14:43:21,cash,remitted,Cape_Coast
AGT032,CUST0313,+233448533073,1258.36,2026-05-30 19:57:15,cash,remitted,Accra
AGT024,CUST0100,+233624846685,1620.37,2026-04-28 07:14:04,cash,remitted,Tamale
AGT014,CUST0326,+233965396015,156.69,2026-04-23 17:10:30,momo,remitted,Accra
AGT032,CUST0297,+233456632054,682.88,2026-06-18 23:33:49,cash,remitted,Accra
AGT046,CUST0182,+233480069513,641.13,2026-01-07 17:03:27,momo,remitted,Accra
AGT043,CUST0174,+233679667281,1278.58,2026-04-24 20:25:26,cash,pending,Kumasi
AGT016,CUST0316,+233336611109,724.8,2026-02-11 05:40:19,cash,remitted,Kumasi
AGT004,CUST0364,+233672451454,314.04,2026-05-04 22:20:35,momo,remitted,Tamale
AGT037,CUST0188,+233413463058,1201.0,2026-01-07 03:34:00,cash,missed,Accra
AGT021,CUST0057,+233884735674,1632.48,2026-01-08 13:13:50,bank_transfer,missed,Tamale
AGT014,CUST0031,+233243042878,776.6,2026-01-28 00:56:47,cash,missed,Kumasi
AGT031,CUST0084,+233290069324,281.89,2025-12-25 06:56:50,cash,remitted,Accra
AGT048,CUST0152,+233257923831,409.44,2026-02-12 19:36:06,cash,pending,Cape_Coast
AGT018,CUST0473,+233960204717,490.22,2026-02-27 23:15:35,cash,remitted,Kumasi
AGT007,CUST0036,+233733284994,613.8,2026-04-07 10:51:38,bank_transfer,remitted,Kumasi
AGT010,CUST0213,+233601581769,1292.73,2025-12-27 15:57:19,bank_transfer,pending,Kumasi
AGT007,CUST0414,+233158458981,1209.87,2026-06-18 05:51:07,cash,remitted,Accra
AGT033,CUST0408,+233114418934,1398.24,2026-01-06 05:14:03,momo,remitted,Takoradi
AGT023,CUST0364,+233192122861,737.75,2026-03-25 17:55:23,momo,remitted,Cape_Coast
AGT021,CUST0106,+233278222855,1651.52,2026-03-22 23:42:29,cash,pending,Cape_Coast
AGT019,CUST0414,+233394027954,424.09,2026-05-19 09:20:27,cash,remitted,Tamale
AGT048,CUST0342,+233189088493,948.7,2026-04-28 00:13:40,bank_transfer,remitted,Accra
AGT019,CUST0220,+233620176105,1605.86,2026-02-26 05:54:08,bank_transfer,remitted,Kumasi
AGT036,CUST0391,+233862338000,376.71,2026-04-25 02:58:00,bank_transfer,remitted,Takoradi
AGT029,CUST0163,+233833437000,237.53,2026-02-09 23:53:51,momo,missed,Accra
AGT018,CUST0439,+233985697020,1769.69,2026-03-02 21:11:04,momo,remitted,Accra
AGT002,CUST0220,+233462705285,699.0,2026-06-07 05:01:13,cash,remitted,Takoradi
AGT001,CUST0270,+233313540458,1374.06,2026-01-22 11:54:26,cash,missed,Kumasi
AGT047,CUST0120,+233264634456,70.19,2026-04-28 07:24:31,cash,remitted,Accra
AGT005,CUST0394,+233459088422,1386.29,2026-04-20 15:20:48,momo,remitted,Cape_Coast
AGT020,CUST0336,+233180975216,645.88,2026-04-21 07:02:17,momo,pending,Cape_Coast
AGT011,CUST0400,+233594751675,130.37,2026-02-06 04:45:38,momo,remitted,Takoradi
AGT042,CUST0182,+233608734235,1227.43,2026-06-20 07:08:37,bank_transfer,remitted,Kumasi
AGT002,CUST0479,+233809774176,496.79,2026-05-25 12:44:40,bank_transfer,pending,Takoradi
AGT003,CUST0106,+233724256693,785.88,2026-02-05 11:42:01,bank_transfer,pending,Accra
AGT023,CUST0217,+233571689764,179.55,2026-04-14 23:28:46,cash,pending,Cape_Coast
AGT012,CUST0205,+233814953352,311.38,2026-04-03 23:35:48,momo,missed,Tamale
AGT020,CUST0070,+233250357841,609.99,2026-06-11 19:04:22,momo,pending,Takoradi
AGT005,CUST0044,+233260576055,197.72,2026-03-06 17:08:25,cash,pending,Tamale
AGT037,CUST0329,+233260517306,1823.44,2026-01-29 20:48:15,bank_transfer,missed,Tamale
AGT038,CUST0301,+233977656916,31.97,2026-04-20 14:32:27,bank_transfer,remitted,Cape_Coast
AGT030,CUST0228,+233792947713,978.04,2026-03-09 03:21:15,cash,remitted,Takoradi
AGT009,CUST0184,+233659407548,264.03,2026-03-13 19:21:55,cash,pending,Tamale
AGT034,CUST0107,+233631385913,629.2,2026-04-06 02:52:02,momo,remitted,Accra
AGT044,CUST0084,+233692509050,1853.6,2025-12-28 05:58:31,momo,remitted,Kumasi
AGT035,CUST0338,+233982447547,340.16,2026-02-19 13:23:06,bank_transfer,remitted,Kumasi
AGT022,CUST0250,+233459244517,1932.35,2026-02-26 02:32:56,cash,remitted,Cape_Coast
AGT044,CUST0363,+233862791929,427.47,2026-03-19 13:55:47,cash,remitted,Takoradi
AGT024,CUST0441,+233926976675,1488.3,2026-03-18 14:17:02,cash,pending,Takoradi
AGT017,CUST0021,+233250433393,1102.42,2026-01-23 10:10:55,cash,missed,Kumasi
AGT010,CUST0196,+233741334523,1771.27,2026-03-10 23:26:07,cash,pending,Accra
AGT030,CUST0178,+233720140138,1116.91,2026-02-22 14:09:39,bank_transfer,pending,Kumasi
AGT046,CUST0417,+233900069156,1078.43,2025-12-27 18:23:02,cash,remitted,Kumasi
AGT023,CUST0475,+233245974606,407.01,2026-01-06 21:53:17,cash,remitted,Takoradi
AGT032,CUST0007,+233374905179,349.13,2026-04-21 04:35:51,cash,remitted,Tamale
AGT017,CUST0070,+233827522833,1834.65,2026-06-04 01:30:27,cash,remitted,Accra
AGT050,CUST0127,+233421019745,669.12,2026-02-18 23:42:12,momo,remitted,Takoradi
AGT017,CUST0399,+233100344126,756.72,2026-05-21 20:56:33,momo,remitted,Kumasi
AGT014,CUST0466,+233282034069,1524.45,2026-06-21 02:53:38,momo,remitted,Tamale
AGT009,CUST0160,+233250743551,690.87,2026-01-08 21:20:24,cash,remitted,Accra
AGT040,CUST0248,+233932877706,1905.08,2026-06-05 00:43:59,cash,missed,Cape_Coast
AGT002,CUST0203,+233524537785,1481.1,2026-06-14 00:08:44,cash,remitted,Accra
AGT045,CUST0148,+233194117048,1202.91,2026-06-03 14:45:51,cash,remitted,Accra
AGT025,CUST0472,+233963712460,1764.17,2026-01-19 17:45:33,momo,remitted,Kumasi
AGT039,CUST0143,+233319241219,118.22,2026-03-09 01:39:05,cash,remitted,Kumasi
AGT009,CUST0432,+233487546325,528.98,2026-04-27 21:04:16,momo,remitted,Cape_Coast
AGT022,CUST0199,+233111301119,940.77,2026-02-07 16:59:03,cash,remitted,Cape_Coast
AGT043,CUST0405,+233777027974,469.42,2026-05-18 15:25:38,momo,remitted,Cape_Coast
AGT046,CUST0426,+233341274428,1492.93,2026-05-09 01:47:12,bank_transfer,missed,Takoradi
AGT004,CUST0154,+233221595991,1840.03,2026-06-18 01:31:02,momo,remitted,Takoradi
AGT026,CUST0492,+233860684355,859.06,2026-05-05 07:02:04,momo,missed,Kumasi
AGT029,CUST0376,+233552660430,697.42,2026-06-07 22:52:12,bank_transfer,pending,Kumasi
AGT045,CUST0384,+233233307520,1923.87,2026-04-27 18:25:43,momo,remitted,Cape_Coast
AGT034,CUST0142,+233162022454,900.81,2026-02-28 02:05:46,cash,pending,Takoradi
AGT023,CUST0313,+233785781965,988.32,2026-04-29 04:46:46,cash,remitted,Tamale
AGT037,CUST0165,+233149359781,716.27,2026-04-07 19:17:25,momo,remitted,Takoradi
AGT011,CUST0314,+233766466033,1820.91,2026-01-04 15:13:43,momo,remitted,Kumasi
AGT006,CUST0021,+233781943160,1146.53,2026-02-24 19:13:08,cash,pending,Takoradi
AGT018,CUST0082,+233143965824,1529.11,2026-01-28 16:24:00,cash,remitted,Kumasi
AGT021,CUST0069,+233847439717,1627.38,2026-02-12 20:04:41,bank_transfer,missed,Cape_Coast
AGT042,CUST0131,+233785014053,696.86,2026-06-03 16:34:59,cash,pending,Cape_Coast
AGT036,CUST0087,+233580523604,878.71,2026-01-17 06:03:12,cash,missed,Cape_Coast
AGT041,CUST0218,+233789181679,1699.97,2025-12-27 21:29:41,cash,remitted,Tamale
AGT038,CUST0421,+233170542236,739.25,2026-02-15 13:04:01,momo,missed,Tamale
AGT034,CUST0472,+233402760580,1591.99,2025-12-29 05:15:04,cash,remitted,Kumasi
AGT017,CUST0305,+233256862448,1883.16,2026-05-01 19:42:56,momo,remitted,Accra
AGT037,CUST0403,+233897346505,1253.96,2026-05-19 02:00:22,cash,pending,Tamale
AGT025,CUST0371,+233926915675,1488.42,2026-06-02 13:02:35,momo,pending,Kumasi
AGT038,CUST0345,+233805316884,1614.09,2026-03-31 21:53:30,momo,remitted,Takoradi
AGT012,CUST0341,+233665606854,1693.18,2026-03-26 03:53:33,cash,remitted,Cape_Coast
AGT023,CUST0384,+233375417708,802.21,2026-05-10 17:53:48,momo,remitted,Cape_Coast
AGT042,CUST0396,+233428513838,121.5,2026-04-18 18:20:22,cash,remitted,Cape_Coast
AGT022,CUST0445,+233895145811,815.72,2026-04-16 19:51:29,cash,remitted,Kumasi
AGT021,CUST0425,+233942677842,1354.04,2026-03-23 11:50:52,momo,remitted,Cape_Coast
AGT027,CUST0161,+233574301218,911.69,2025-12-27 20:23:18,cash,remitted,Tamale
AGT031,CUST0178,+233339850435,1502.95,2026-03-07 04:59:15,momo,missed,Takoradi
AGT006,CUST0117,+233268308804,726.83,2026-02-09 23:07:38,cash,remitted,Cape_Coast
AGT027,CUST0196,+233134206848,1276.79,2026-01-19 14:39:49,cash,pending,Kumasi
AGT040,CUST0383,+233356868547,389.11,2026-06-13 22:11:27,cash,missed,Takoradi
AGT034,CUST0490,+233849734027,1503.75,2026-04-29 07:46:10,momo,remitted,Cape_Coast
AGT012,CUST0327,+233930245146,1100.48,2026-05-29 08:21:27,cash,remitted,Accra
AGT045,CUST0086,+233164448823,424.05,2026-02-08 22:20:39,momo,remitted,Cape_Coast
AGT007,CUST0289,+233329266153,597.98,2026-04-26 06:05:34,cash,pending,Tamale
AGT010,CUST0081,+233252702486,1502.25,2026-05-28 18:40:01,cash,remitted,Takoradi
AGT045,CUST0152,+233120969112,975.55,2026-01-21 19:04:04,momo,remitted,Tamale
AGT017,CUST0061,+233559071764,447.74,2026-02-22 00:34:02,momo,remitted,Accra
AGT026,CUST0061,+233545771070,1935.2,2026-05-03 07:49:22,cash,remitted,Accra
AGT021,CUST0354,+233429148281,1435.95,2026-05-26 00:33:33,momo,remitted,Tamale
AGT028,CUST0028,+233437393715,1915.13,2026-05-06 05:30:57,cash,missed,Takoradi
AGT046,CUST0442,+233626716759,865.67,2026-02-20 22:01:08,momo,remitted,Accra
AGT002,CUST0043,+233268761496,960.7,2026-06-06 07:19:54,bank_transfer,missed,Accra
AGT043,CUST0169,+233435509228,1797.95,2026-03-26 19:20:09,bank_transfer,missed,Cape_Coast
