agent_id,customer_id,customer_phone,amount,timestamp,payment_method,remittance_status,branch,language_pref,remittance_delay_hours,cash_ratio,deviation_from_agent_mean,missed_consecutive_count,is_fraud
AGT002,CUST0497,+233823001708,896.74,2026-07-23 04:57:00,momo,remitted,Kumasi,twi,0,0.5238,-182.64,0,0
AGT003,CUST0120,+233151117909,536.88,2026-06-22 03:02:52,momo,remitted,Cape_Coast,twi,0,0.5122,-421.47,0,0
AGT049,CUST0044,+233459273850,699.91,2026-06-29 20:50:11,cash,remitted,Tamale,english,0,0.48,-344.28,0,0
AGT037,CUST0312,+233480315990,1672.45,2026-06-17 10:23:32,cash,remitted,Takoradi,english,0,0.4898,504.68,0,0
AGT049,CUST0156,+233917939378,1872.26,2026-05-09 10:39:58,momo,remitted,Takoradi,twi,0,0.48,828.07,0,0
AGT017,CUST0367,+233556063874,387.75,2026-07-25 17:47:59,bank_transfer,remitted,Accra,twi,0,0.5,-615.84,0,0
AGT049,CUST0207,+233324769577,757.57,2026-07-23 22:05:16,bank_transfer,remitted,Cape_Coast,twi,0,0.48,-286.62,0,0
AGT002,CUST0390,+233429917793,1858.69,2026-06-23 12:43:29,momo,remitted,Accra,english,0,0.5238,779.31,0,0
AGT002,CUST0108,+233140093087,142.38,2026-04-25 22:15:10,cash,remitted,Kumasi,twi,0,0.5238,-937.0,0,0
AGT028,CUST0251,+233997707116,202.87,2026-07-31 18:27:49,cash,missed,Kumasi,english,210,0.5116,-812.17,1,0
AGT023,CUST0445,+233935903026,342.33,2026-05-25 13:58:39,cash,remitted,Kumasi,english,0,0.5349,-554.48,0,0
AGT037,CUST0404,+233860943353,1198.52,2026-04-21 23:41:24,cash,remitted,Takoradi,twi,0,0.4898,30.75,0,0
AGT032,CUST0370,+233347594480,317.94,2026-05-04 06:42:52,momo,remitted,Cape_Coast,twi,0,0.5319,-709.73,0,0
AGT033,CUST0334,+233131981908,1936.79,2026-05-08 10:41:20,cash,remitted,Accra,english,0,0.4151,947.41,0,0
AGT001,CUST0130,+233497061037,904.49,2026-04-17 21:36:28,cash,remitted,Accra,english,0,0.525,-192.92,0,0
AGT019,CUST0457,+233861872766,1013.01,2026-07-27 07:07:34,bank_transfer,remitted,Kumasi,twi,0,0.4062,83.79,0,0
AGT002,CUST0293,+233186963179,508.38,2026-07-14 10:00:37,cash,remitted,Cape_Coast,english,0,0.5238,-571.0,0,0
AGT044,CUST0020,+233446554506,952.5,2026-03-15 15:06:26,cash,remitted,Cape_Coast,english,0,0.5366,81.7,0,0
AGT026,CUST0282,+233347857510,1330.59,2026-04-05 15:12:43,cash,pending,Tamale,twi,63,0.4182,108.35,0,0
AGT032,CUST0285,+233292533315,1507.33,2026-02-11 21:03:03,momo,remitted,Cape_Coast,english,0,0.5319,479.66,0,0
AGT006,CUST0001,+233517801714,1512.66,2026-02-17 02:22:44,momo,remitted,Cape_Coast,english,0,0.5135,551.92,0,0
AGT032,CUST0119,+233809709184,1164.22,2026-07-16 11:34:51,cash,remitted,Accra,dagbani,0,0.5319,136.55,0,0
AGT004,CUST0035,+233445605723,1810.63,2026-05-27 10:13:41,momo,remitted,Cape_Coast,twi,0,0.4412,768.57,0,0
AGT011,CUST0198,+233456415422,1638.47,2026-07-31 19:07:50,momo,pending,Cape_Coast,twi,516,0.3171,774.84,0,0
AGT017,CUST0485,+233697845271,1518.96,2026-03-27 05:48:58,momo,remitted,Accra,twi,0,0.5,515.37,0,0
AGT038,CUST0245,+233933411554,130.1,2026-03-08 10:11:38,bank_transfer,remitted,Cape_Coast,twi,0,0.4571,-826.82,0,0
AGT024,CUST0059,+233746484876,33.62,2026-07-21 09:20:07,momo,remitted,Accra,dagbani,0,0.5111,-1033.7,0,0
AGT005,CUST0325,+233642172270,440.65,2026-06-27 05:26:06,momo,remitted,Tamale,twi,0,0.4048,-455.33,0,0
AGT034,CUST0161,+233386718817,1333.78,2026-03-14 12:20:36,cash,remitted,Takoradi,english,0,0.5581,339.69,0,0
AGT006,CUST0497,+233990385379,834.17,2026-04-11 17:15:44,cash,remitted,Accra,twi,0,0.5135,-126.57,0,0
AGT022,CUST0179,+233751884978,816.76,2026-07-05 01:34:08,cash,remitted,Accra,twi,0,0.5366,-135.25,0,0
AGT011,CUST0206,+233239106812,1771.48,2026-05-05 20:30:47,momo,remitted,Cape_Coast,twi,0,0.3171,907.85,0,0
AGT048,CUST0012,+233659697659,1793.21,2026-07-08 21:47:26,momo,remitted,Accra,twi,0,0.4375,843.88,0,0
AGT016,CUST0490,+233316850257,1820.17,2026-03-28 17:24:15,momo,remitted,Kumasi,dagbani,0,0.4688,872.02,0,0
AGT033,CUST0276,+233630024551,641.48,2026-04-17 09:21:18,cash,remitted,Kumasi,twi,0,0.4151,-347.9,0,0
AGT009,CUST0181,+233425657813,1388.29,2026-04-09 00:06:53,momo,pending,Tamale,english,702,0.4595,272.11,0,0
AGT006,CUST0242,+233397973496,557.83,2026-05-09 22:55:09,bank_transfer,remitted,Accra,english,0,0.5135,-402.91,0,0
AGT016,CUST0216,+233282627991,397.41,2026-04-30 02:15:23,momo,remitted,Cape_Coast,twi,0,0.4688,-550.74,0,0
AGT029,CUST0251,+233618232825,385.57,2026-07-16 09:18:52,momo,remitted,Cape_Coast,english,0,0.38,-567.67,0,0
AGT003,CUST0299,+233964628900,697.37,2026-05-09 08:17:24,momo,remitted,Takoradi,english,0,0.5122,-260.98,0,0
AGT020,CUST0126,+233723361876,871.32,2026-05-02 15:55:42,bank_transfer,remitted,Tamale,english,0,0.4412,-166.53,0,0
AGT036,CUST0482,+233735587079,1665.28,2026-04-26 14:20:56,momo,missed,Cape_Coast,english,414,0.4872,642.5,1,0
AGT019,CUST0217,+233269477403,257.38,2026-08-04 16:45:40,momo,pending,Takoradi,dagbani,283,0.4062,-671.84,0,0
AGT026,CUST0306,+233540482308,1475.15,2026-04-10 06:52:46,cash,remitted,Cape_Coast,english,0,0.4182,252.91,0,0
AGT003,CUST0285,+233284789155,1072.28,2026-03-09 21:17:10,cash,remitted,Takoradi,english,0,0.5122,113.93,0,0
AGT019,CUST0185,+233774064245,590.13,2026-04-21 20:34:55,momo,remitted,Kumasi,english,0,0.4062,-339.09,0,0
AGT020,CUST0039,+233668535038,995.78,2026-04-07 04:28:51,cash,remitted,Kumasi,twi,0,0.4412,-42.07,0,0
AGT032,CUST0223,+233499494234,613.89,2026-04-18 02:56:43,bank_transfer,pending,Cape_Coast,english,678,0.5319,-413.78,0,0
AGT007,CUST0184,+233784852340,1200.24,2026-05-05 02:57:31,cash,remitted,Tamale,twi,0,0.625,142.38,0,0
AGT041,CUST0495,+233525719649,879.01,2026-03-23 20:34:51,bank_transfer,remitted,Accra,english,0,0.6667,0.91,0,0
AGT033,CUST0427,+233544360501,345.52,2026-04-03 09:22:45,cash,remitted,Tamale,twi,0,0.4151,-643.86,0,0
AGT040,CUST0178,+233243394476,250.83,2026-04-03 20:09:45,cash,remitted,Tamale,dagbani,0,0.6222,-726.43,0,0
AGT039,CUST0407,+233995356462,1102.46,2026-07-02 22:02:52,bank_transfer,pending,Accra,english,199,0.5349,196.05,0,0
AGT018,CUST0428,+233615263627,1806.78,2026-05-17 04:50:31,cash,remitted,Kumasi,twi,0,0.4722,836.5,0,0
AGT040,CUST0294,+233263129589,701.04,2026-03-05 20:07:38,cash,remitted,Kumasi,twi,0,0.6222,-276.22,0,0
AGT001,CUST0340,+233661147540,1471.34,2026-03-02 10:47:35,cash,remitted,Accra,dagbani,0,0.525,373.93,0,0
AGT011,CUST0151,+233273988234,1324.15,2026-06-29 00:49:53,momo,pending,Takoradi,twi,352,0.3171,460.52,0,0
AGT028,CUST0384,+233311838438,1864.48,2026-04-03 16:24:19,cash,pending,Tamale,twi,223,0.5116,849.44,0,0
AGT025,CUST0126,+233636101339,1645.54,2026-07-09 03:44:57,momo,remitted,Cape_Coast,dagbani,0,0.4375,679.74,0,0
AGT050,CUST0301,+233347995908,1141.88,2026-04-10 01:40:24,momo,remitted,Kumasi,twi,0,0.5455,246.32,0,0
AGT023,CUST0308,+233289883344,1320.92,2026-04-01 16:12:56,momo,remitted,Cape_Coast,english,0,0.5349,424.11,0,0
AGT031,CUST0336,+233876340663,1798.81,2026-07-02 20:10:04,momo,remitted,Accra,english,0,0.6207,908.78,0,0
AGT030,CUST0434,+233210670867,811.05,2026-02-22 07:19:41,momo,remitted,Cape_Coast,twi,0,0.381,-102.7,0,0
AGT042,CUST0234,+233645849901,667.05,2026-02-25 01:10:31,cash,remitted,Cape_Coast,dagbani,0,0.5312,-297.79,0,0
AGT035,CUST0380,+233248009977,41.41,2026-02-24 15:27:27,momo,remitted,Tamale,dagbani,0,0.6122,-974.58,0,0
AGT007,CUST0375,+233933404427,1656.57,2026-04-08 17:56:10,cash,remitted,Accra,dagbani,0,0.625,598.71,0,0
AGT016,CUST0008,+233739073808,1605.94,2026-03-26 09:54:37,momo,missed,Cape_Coast,dagbani,219,0.4688,657.79,1,0
AGT026,CUST0498,+233955180146,226.82,2026-05-07 03:53:30,cash,remitted,Kumasi,twi,0,0.4182,-995.42,0,0
AGT048,CUST0341,+233155415449,1162.18,2026-06-25 19:15:12,bank_transfer,remitted,Accra,dagbani,0,0.4375,212.85,0,0
AGT049,CUST0129,+233502319979,938.68,2026-04-05 19:18:19,cash,remitted,Kumasi,twi,0,0.48,-105.51,0,0
AGT002,CUST0264,+233119847987,255.04,2026-06-16 06:40:09,cash,remitted,Takoradi,twi,0,0.5238,-824.34,0,0
AGT001,CUST0157,+233587682911,1961.53,2026-04-10 07:54:18,momo,remitted,Cape_Coast,english,0,0.525,864.12,0,0
AGT048,CUST0352,+233481099006,445.1,2026-06-24 04:48:54,momo,missed,Accra,english,612,0.4375,-504.23,1,0
AGT012,CUST0358,+233325260214,153.12,2026-06-15 11:44:34,cash,remitted,Kumasi,dagbani,0,0.55,-776.58,0,0
AGT005,CUST0005,+233638287865,1197.8,2026-07-20 20:36:27,momo,missed,Cape_Coast,twi,554,0.4048,301.82,1,0
AGT037,CUST0495,+233253689189,1482.96,2026-05-31 13:16:11,momo,remitted,Tamale,english,0,0.4898,315.19,0,0
AGT032,CUST0086,+233196396874,84.24,2026-03-07 19:15:59,bank_transfer,remitted,Kumasi,english,0,0.5319,-943.43,0,0
AGT009,CUST0175,+233972836512,1324.26,2026-04-05 04:30:01,momo,remitted,Kumasi,dagbani,0,0.4595,208.08,0,0
AGT041,CUST0290,+233369344701,1073.94,2026-05-13 05:30:11,cash,remitted,Takoradi,twi,0,0.6667,195.84,0,0
AGT035,CUST0193,+233150672855,224.46,2026-03-04 17:57:33,cash,remitted,Tamale,twi,0,0.6122,-791.53,0,0
AGT019,CUST0311,+233921299606,361.6,2026-02-25 01:51:22,bank_transfer,pending,Takoradi,twi,85,0.4062,-567.62,0,0
AGT048,CUST0119,+233686437006,1144.59,2026-06-15 22:56:58,momo,pending,Tamale,twi,350,0.4375,195.26,0,0
AGT016,CUST0218,+233554215578,606.79,2026-07-16 05:33:36,cash,pending,Kumasi,english,304,0.4688,-341.36,0,0
AGT003,CUST0427,+233148427722,1877.87,2026-02-19 14:29:31,cash,pending,Takoradi,twi,250,0.5122,919.52,0,0
AGT020,CUST0458,+233824710079,1641.11,2026-08-01 10:27:58,momo,pending,Cape_Coast,dagbani,662,0.4412,603.26,0,0
AGT024,CUST0414,+233582187762,1967.46,2026-07-19 07:27:35,cash,remitted,Tamale,english,0,0.5111,900.14,0,0
AGT033,CUST0114,+233431910897,534.15,2026-07-24 00:24:01,cash,remitted,Kumasi,english,0,0.4151,-455.23,0,0
AGT024,CUST0466,+233596400050,1940.05,2026-07-06 23:23:10,cash,remitted,Accra,english,0,0.5111,872.73,0,0
AGT011,CUST0145,+233720418996,873.84,2026-07-10 01:44:07,cash,remitted,Tamale,twi,0,0.3171,10.21,0,0
AGT049,CUST0026,+233984674266,708.09,2026-05-02 10:19:22,cash,pending,Tamale,english,81,0.48,-336.1,0,0
AGT008,CUST0136,+233776819025,119.69,2026-06-16 21:43:58,momo,remitted,Cape_Coast,twi,0,0.4884,-1018.42,0,0
AGT036,CUST0303,+233930886491,124.48,2026-02-19 15:39:27,cash,remitted,Tamale,twi,0,0.4872,-898.3,0,0
AGT038,CUST0232,+233432941234,1390.18,2026-07-30 22:05:22,cash,missed,Tamale,dagbani,500,0.4571,433.26,1,0
AGT040,CUST0369,+233538589102,926.7,2026-07-17 15:43:38,cash,remitted,Cape_Coast,twi,0,0.6222,-50.56,0,0
AGT020,CUST0076,+233162396414,468.51,2026-08-02 21:30:18,cash,remitted,Cape_Coast,english,0,0.4412,-569.34,0,0
AGT035,CUST0475,+233492589038,1235.66,2026-07-29 22:20:02,cash,pending,Takoradi,twi,399,0.6122,219.67,0,1
AGT048,CUST0328,+233415804419,520.66,2026-04-11 19:35:41,cash,missed,Kumasi,twi,266,0.4375,-428.67,1,0
AGT025,CUST0345,+233343049350,1163.71,2026-07-11 14:02:10,momo,remitted,Kumasi,english,0,0.4375,197.91,0,0
AGT035,CUST0302,+233984965740,731.23,2026-05-26 14:03:04,cash,pending,Takoradi,twi,390,0.6122,-284.76,0,1
AGT025,CUST0452,+233961031471,1650.63,2026-06-23 21:44:46,cash,missed,Kumasi,dagbani,523,0.4375,684.83,1,0
AGT029,CUST0289,+233569286216,1644.98,2026-05-31 12:46:55,cash,missed,Tamale,english,275,0.38,691.74,1,0
AGT018,CUST0001,+233355428423,965.15,2026-06-15 00:29:04,momo,missed,Takoradi,twi,345,0.4722,-5.13,1,0
AGT046,CUST0147,+233546513267,714.62,2026-03-04 13:32:45,bank_transfer,remitted,Takoradi,dagbani,0,0.5455,-233.14,0,0
AGT018,CUST0287,+233113605804,737.87,2026-06-17 08:46:04,cash,remitted,Kumasi,twi,0,0.4722,-232.41,0,0
AGT002,CUST0464,+233912392272,1615.31,2026-06-22 19:22:28,bank_transfer,remitted,Accra,twi,0,0.5238,535.93,0,0
AGT035,CUST0142,+233702147152,669.8,2026-03-11 04:14:08,cash,remitted,Kumasi,english,0,0.6122,-346.19,0,0
AGT016,CUST0053,+233516478064,433.94,2026-02-15 08:17:39,momo,remitted,Accra,english,0,0.4688,-514.21,0,0
AGT041,CUST0304,+233308026336,187.68,2026-05-19 20:12:03,cash,remitted,Takoradi,twi,0,0.6667,-690.42,0,0
AGT036,CUST0069,+233714567775,944.05,2026-04-18 00:52:57,momo,remitted,Accra,twi,0,0.4872,-78.73,0,0
AGT033,CUST0361,+233368253330,974.62,2026-06-24 17:52:35,momo,remitted,Tamale,dagbani,0,0.4151,-14.76,0,0
AGT004,CUST0090,+233365854526,1685.0,2026-05-14 21:02:39,cash,remitted,Cape_Coast,english,0,0.4412,642.94,0,0
AGT033,CUST0446,+233673226789,458.05,2026-04-24 09:57:04,momo,pending,Accra,twi,399,0.4151,-531.33,0,0
AGT014,CUST0220,+233125974082,774.36,2026-07-01 02:39:51,momo,remitted,Cape_Coast,english,0,0.4595,-127.42,0,0
AGT021,CUST0450,+233951773882,1620.64,2026-05-19 13:17:58,cash,remitted,Tamale,english,0,0.5758,471.2,0,0
AGT048,CUST0498,+233232242244,1650.77,2026-03-19 23:02:19,cash,remitted,Cape_Coast,twi,0,0.4375,701.44,0,0
AGT020,CUST0192,+233144807180,781.53,2026-04-11 02:50:29,cash,remitted,Tamale,english,0,0.4412,-256.32,0,0
AGT008,CUST0454,+233643710701,929.07,2026-06-07 16:47:50,momo,missed,Cape_Coast,english,432,0.4884,-209.04,2,0
AGT007,CUST0063,+233857557534,620.51,2026-06-15 01:30:21,momo,remitted,Cape_Coast,english,0,0.625,-437.35,0,0
AGT003,CUST0073,+233182102991,1866.46,2026-08-05 01:02:17,cash,remitted,Kumasi,english,0,0.5122,908.11,0,0
AGT017,CUST0161,+233154101105,254.91,2026-03-20 00:59:56,momo,remitted,Accra,dagbani,0,0.5,-748.68,0,0
AGT033,CUST0169,+233869904661,1868.82,2026-06-21 08:13:02,bank_transfer,remitted,Cape_Coast,dagbani,0,0.4151,879.44,0,0
AGT048,CUST0089,+233906260060,1374.06,2026-08-03 20:42:12,momo,remitted,Takoradi,english,0,0.4375,424.73,0,0
AGT012,CUST0176,+233231208917,1072.51,2026-04-23 22:19:36,momo,remitted,Kumasi,dagbani,0,0.55,142.81,0,0
AGT022,CUST0269,+233624193602,84.66,2026-06-11 14:44:07,momo,remitted,Accra,twi,0,0.5366,-867.35,0,0
AGT022,CUST0073,+233926920501,961.68,2026-07-03 01:32:58,cash,missed,Kumasi,dagbani,511,0.5366,9.67,1,0
AGT046,CUST0245,+233216935561,827.34,2026-03-09 01:42:47,cash,remitted,Accra,english,0,0.5455,-120.42,0,0
AGT030,CUST0077,+233677394473,339.21,2026-07-02 20:16:35,momo,remitted,Tamale,twi,0,0.381,-574.54,0,0
AGT038,CUST0159,+233669272639,1319.69,2026-03-17 21:25:32,cash,remitted,Cape_Coast,dagbani,0,0.4571,362.77,0,0
AGT038,CUST0489,+233312152445,1942.88,2026-02-11 18:13:57,bank_transfer,remitted,Takoradi,english,0,0.4571,985.96,0,0
AGT045,CUST0459,+233720495124,1133.13,2026-03-05 15:02:50,cash,remitted,Kumasi,dagbani,0,0.4444,71.15,0,0
AGT008,CUST0324,+233566929615,1435.21,2026-06-13 14:01:37,cash,remitted,Kumasi,dagbani,0,0.4884,297.1,0,0
AGT027,CUST0098,+233399779275,155.53,2026-02-20 23:14:20,bank_transfer,pending,Kumasi,dagbani,366,0.5161,-594.94,0,0
AGT027,CUST0381,+233333806017,846.98,2026-07-10 15:59:04,momo,remitted,Kumasi,english,0,0.5161,96.51,0,0
AGT034,CUST0102,+233458231720,250.39,2026-02-15 20:22:24,cash,pending,Cape_Coast,english,263,0.5581,-743.7,0,0
AGT021,CUST0494,+233223522711,1233.34,2026-05-21 11:48:36,momo,remitted,Accra,english,0,0.5758,83.9,0,0
AGT030,CUST0132,+233222742045,1878.19,2026-06-18 00:51:08,momo,missed,Cape_Coast,dagbani,162,0.381,964.44,1,0
AGT033,CUST0102,+233990982456,1330.32,2026-04-28 21:38:28,momo,remitted,Tamale,english,0,0.4151,340.94,0,0
AGT028,CUST0019,+233286375901,172.07,2026-06-02 00:51:31,cash,pending,Cape_Coast,twi,145,0.5116,-842.97,0,0
AGT047,CUST0454,+233138067502,722.24,2026-02-23 11:20:17,momo,remitted,Cape_Coast,twi,0,0.5,-249.83,0,0
AGT033,CUST0482,+233961789553,1110.31,2026-04-12 15:24:30,bank_transfer,missed,Tamale,english,443,0.4151,120.93,1,0
AGT005,CUST0082,+233859441671,818.35,2026-07-14 08:32:21,cash,pending,Cape_Coast,english,584,0.4048,-77.63,0,0
AGT048,CUST0397,+233437023088,1670.62,2026-07-16 02:09:24,bank_transfer,remitted,Accra,twi,0,0.4375,721.29,0,0
AGT019,CUST0489,+233485740263,1633.05,2026-02-11 16:18:29,bank_transfer,remitted,Takoradi,dagbani,0,0.4062,703.83,0,0
AGT004,CUST0279,+233291638854,1231.43,2026-03-08 07:10:58,momo,pending,Tamale,english,327,0.4412,189.37,0,0
AGT035,CUST0339,+233109953821,759.45,2026-07-08 12:44:19,momo,remitted,Kumasi,dagbani,0,0.6122,-256.54,0,0
AGT049,CUST0365,+233161483654,525.57,2026-06-25 16:04:37,cash,remitted,Accra,twi,0,0.48,-518.62,0,0
AGT017,CUST0331,+233289674050,229.63,2026-06-10 20:33:14,cash,pending,Takoradi,twi,138,0.5,-773.96,0,0
AGT044,CUST0129,+233494202403,722.7,2026-06-28 06:34:25,momo,remitted,Accra,twi,0,0.5366,-148.1,0,0
AGT028,CUST0344,+233461398296,838.08,2026-05-29 01:23:44,bank_transfer,remitted,Accra,english,0,0.5116,-176.96,0,0
AGT030,CUST0310,+233670828324,1358.13,2026-03-31 06:37:45,momo,remitted,Kumasi,twi,0,0.381,444.38,0,0
AGT029,CUST0455,+233396479630,1323.16,2026-04-21 11:03:59,momo,pending,Takoradi,dagbani,366,0.38,369.92,0,0
AGT046,CUST0089,+233713537316,158.81,2026-03-07 23:21:37,cash,remitted,Accra,english,0,0.5455,-788.95,0,0
AGT006,CUST0213,+233124334476,802.61,2026-06-03 23:23:03,cash,remitted,Kumasi,twi,0,0.5135,-158.13,0,0
AGT035,CUST0143,+233114722791,379.92,2026-02-11 11:26:18,cash,remitted,Tamale,english,0,0.6122,-636.07,0,0
AGT041,CUST0065,+233903549831,330.49,2026-04-16 23:11:21,cash,pending,Kumasi,twi,274,0.6667,-547.61,0,1
AGT037,CUST0076,+233181272708,1658.06,2026-03-05 01:32:02,momo,remitted,Cape_Coast,twi,0,0.4898,490.29,0,0
AGT024,CUST0199,+233408922555,102.99,2026-02-19 08:34:10,cash,remitted,Kumasi,twi,0,0.5111,-964.33,0,0
AGT029,CUST0143,+233780926335,849.98,2026-05-10 13:47:41,momo,remitted,Kumasi,english,0,0.38,-103.26,0,0
AGT049,CUST0405,+233354189768,353.04,2026-03-15 01:01:46,cash,pending,Kumasi,dagbani,30,0.48,-691.15,0,0
AGT046,CUST0403,+233169217406,1761.07,2026-07-03 19:06:26,momo,missed,Accra,english,612,0.5455,813.31,1,0
AGT031,CUST0316,+233677347840,1122.94,2026-04-28 08:47:09,momo,remitted,Takoradi,twi,0,0.6207,232.91,0,0
AGT035,CUST0093,+233511979427,478.13,2026-06-21 14:28:45,cash,remitted,Kumasi,twi,0,0.6122,-537.86,0,0
AGT033,CUST0473,+233959140642,1014.81,2026-04-16 23:58:33,cash,pending,Kumasi,dagbani,202,0.4151,25.43,0,0
AGT021,CUST0417,+233587925953,1468.34,2026-07-03 00:05:17,cash,remitted,Cape_Coast,english,0,0.5758,318.9,0,0
AGT032,CUST0305,+233548412350,1917.07,2026-06-10 10:43:45,bank_transfer,remitted,Cape_Coast,dagbani,0,0.5319,889.4,0,0
AGT023,CUST0224,+233480554343,456.48,2026-06-14 08:11:04,cash,pending,Tamale,english,168,0.5349,-440.33,0,0
AGT033,CUST0497,+233740380438,1774.64,2026-08-07 10:52:13,momo,missed,Tamale,twi,439,0.4151,785.26,1,0
AGT003,CUST0291,+233433501357,1869.92,2026-06-07 14:40:10,bank_transfer,remitted,Cape_Coast,twi,0,0.5122,911.57,0,0
AGT018,CUST0428,+233230285517,1834.51,2026-06-04 02:51:47,momo,remitted,Takoradi,dagbani,0,0.4722,864.23,0,0
AGT025,CUST0102,+233776642175,1278.12,2026-05-07 09:21:03,cash,remitted,Tamale,twi,0,0.4375,312.32,0,0
AGT042,CUST0474,+233904904195,1267.04,2026-05-03 15:56:36,bank_transfer,remitted,Takoradi,dagbani,0,0.5312,302.2,0,0
AGT031,CUST0267,+233774767261,818.36,2026-07-25 22:03:01,cash,pending,Cape_Coast,english,689,0.6207,-71.67,0,1
AGT003,CUST0355,+233205220062,1509.75,2026-04-08 08:42:10,cash,pending,Tamale,dagbani,144,0.5122,551.4,0,0
AGT040,CUST0456,+233383510117,1071.96,2026-07-04 21:36:59,bank_transfer,missed,Kumasi,english,147,0.6222,94.7,1,0
AGT046,CUST0110,+233341108042,1361.33,2026-07-21 11:35:01,momo,remitted,Cape_Coast,twi,0,0.5455,413.57,0,0
AGT024,CUST0462,+233524430946,868.35,2026-07-02 15:43:25,cash,remitted,Tamale,twi,0,0.5111,-198.97,0,0
AGT050,CUST0330,+233311013191,1468.36,2026-07-20 02:00:36,cash,remitted,Takoradi,twi,0,0.5455,572.8,0,0
AGT032,CUST0450,+233576733186,1652.45,2026-02-18 07:29:36,cash,remitted,Takoradi,english,0,0.5319,624.78,0,0
AGT047,CUST0430,+233667321485,309.94,2026-03-29 05:59:44,momo,pending,Tamale,twi,173,0.5,-662.13,0,0
AGT022,CUST0265,+233350118331,1669.2,2026-07-22 12:07:11,cash,remitted,Takoradi,english,0,0.5366,717.19,0,0
AGT023,CUST0003,+233430887116,1089.79,2026-07-21 10:47:28,bank_transfer,remitted,Tamale,english,0,0.5349,192.98,0,0
AGT002,CUST0085,+233949063596,1692.44,2026-03-27 20:34:12,bank_transfer,remitted,Tamale,english,0,0.5238,613.06,0,0
AGT027,CUST0282,+233949356767,873.98,2026-06-19 19:47:20,bank_transfer,missed,Takoradi,twi,420,0.5161,123.51,1,0
AGT042,CUST0328,+233410596897,770.5,2026-06-04 03:05:59,cash,pending,Accra,english,404,0.5312,-194.34,0,0
AGT002,CUST0304,+233126150956,1831.82,2026-07-01 09:58:59,momo,pending,Kumasi,english,24,0.5238,752.44,0,0
AGT026,CUST0450,+233980963132,517.32,2026-07-26 01:34:32,bank_transfer,remitted,Cape_Coast,english,0,0.4182,-704.92,0,0
AGT017,CUST0454,+233533539154,1691.54,2026-07-01 13:39:56,bank_transfer,remitted,Kumasi,english,0,0.5,687.95,0,0
AGT040,CUST0412,+233196965754,978.36,2026-07-05 10:15:29,cash,remitted,Cape_Coast,dagbani,0,0.6222,1.1,0,0
AGT033,CUST0117,+233610861669,1037.91,2026-03-16 15:06:28,cash,remitted,Cape_Coast,dagbani,0,0.4151,48.53,0,0
AGT009,CUST0221,+233312882959,630.77,2026-05-07 22:27:18,cash,remitted,Kumasi,english,0,0.4595,-485.41,0,0
AGT043,CUST0154,+233880604481,1154.62,2026-03-05 16:47:42,momo,remitted,Tamale,twi,0,0.3448,241.53,0,0
AGT048,CUST0153,+233430120103,663.92,2026-03-02 06:06:35,momo,remitted,Takoradi,twi,0,0.4375,-285.41,0,0
AGT039,CUST0012,+233585037712,97.75,2026-07-23 09:30:21,momo,remitted,Accra,twi,0,0.5349,-808.66,0,0
AGT029,CUST0133,+233102681206,558.56,2026-03-09 11:07:55,cash,remitted,Accra,twi,0,0.38,-394.68,0,0
AGT042,CUST0482,+233495456673,32.63,2026-03-11 01:51:16,cash,remitted,Accra,english,0,0.5312,-932.21,0,0
AGT026,CUST0304,+233291192809,1957.14,2026-06-18 08:17:46,cash,remitted,Kumasi,twi,0,0.4182,734.9,0,0
AGT035,CUST0293,+233989429647,1932.18,2026-05-25 19:44:17,cash,remitted,Kumasi,english,0,0.6122,916.19,0,0
AGT050,CUST0463,+233315719099,802.41,2026-04-02 17:42:59,cash,remitted,Tamale,english,0,0.5455,-93.15,0,0
AGT025,CUST0300,+233723614273,1462.17,2026-05-15 06:56:31,momo,remitted,Accra,twi,0,0.4375,496.37,0,0
AGT024,CUST0228,+233413110977,704.7,2026-07-03 18:07:32,momo,pending,Tamale,twi,696,0.5111,-362.62,0,0
AGT013,CUST0271,+233756585740,1348.76,2026-05-22 13:52:49,momo,pending,Accra,english,267,0.4054,281.68,0,0
AGT007,CUST0043,+233816634295,1614.75,2026-06-01 03:55:58,cash,remitted,Kumasi,twi,0,0.625,556.89,0,0
AGT036,CUST0432,+233294521198,1894.58,2026-03-06 23:23:56,cash,remitted,Takoradi,dagbani,0,0.4872,871.8,0,0
AGT045,CUST0343,+233587052577,812.42,2026-03-24 01:52:57,cash,remitted,Takoradi,dagbani,0,0.4444,-249.56,0,0
AGT020,CUST0326,+233233163302,1570.93,2026-03-05 16:16:55,bank_transfer,pending,Takoradi,twi,421,0.4412,533.08,0,0
AGT001,CUST0302,+233749854402,546.54,2026-05-09 11:33:04,cash,pending,Takoradi,twi,274,0.525,-550.87,0,0
AGT008,CUST0498,+233329706631,1980.86,2026-08-01 18:14:23,momo,remitted,Cape_Coast,twi,0,0.4884,842.75,0,0
AGT046,CUST0364,+233282600918,71.02,2026-05-02 08:53:20,cash,remitted,Accra,english,0,0.5455,-876.74,0,0
AGT016,CUST0379,+233869778637,1214.99,2026-03-24 23:12:00,bank_transfer,remitted,Takoradi,english,0,0.4688,266.84,0,0
